train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5051978400502449,157.62172609567642,1.100000023841858,-0.78,0.78,1.6399999856948853,1.2799999713897705,0.81,0.83,0.84,0.85,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.94,0.95,0.94,0.94,0.94,0.94,1.0965493357600495,343.2199420928955,1712683104,,True,100,35c235bc,2024-04-09_19-18-24,433.84666323661804,44260.58532786369,2224157,jyn,131.130.125.89,44260.58532786369,100,64,3,0.5,1e-05,35c235bc
0.3799999952316284,0.69,0.84,0.27000001072883606,0.5199999809265137,0.38422646822455603,119.87865808606148,0.38999998569488525,0.66,0.87,0.3100000023841858,0.5600000023841858,0.86,0.88,0.9,0.91,0.93,0.94,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.39094716024855836,122.36646115779877,1712675095,,True,45,8e5ec03f,2024-04-09_17-04-55,837.6748061180115,36330.41628527641,2224359,jyn,131.130.125.89,36330.41628527641,45,256,6,0.5,0.001,8e5ec03f
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5050005972003325,157.56018632650375,1.090000033378601,-0.78,0.78,1.6399999856948853,1.2799999713897705,0.81,0.83,0.84,0.86,0.87,0.89,0.9,0.91,0.91,0.92,0.93,0.93,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.93,1.0952462454954275,342.8120748400688,1712683095,,True,100,bbf66dbe,2024-04-09_19-18-15,437.13036823272705,44245.5150308609,2224500,jyn,131.130.125.89,44245.5150308609,100,64,3,0.5,1e-05,bbf66dbe
1.600000023841858,-4.05,0.3,4.380000114440918,2.0899999141693115,1.602879215700504,500.0983152985573,1.809999942779541,-4.26,0.28,4.829999923706055,2.200000047683716,0.59,0.61,0.61,0.62,0.63,0.63,0.64,0.64,0.65,0.65,0.65,0.65,0.65,0.66,0.66,0.67,0.67,0.66,0.67,0.66,1.8133114481124635,567.566483259201,1712643003,,True,5,54fd4ed7,2024-04-09_08-10-03,796.131275177002,4228.20419716835,2224636,jyn,131.130.125.89,4228.20419716835,5,64,6,0.5,1e-05,54fd4ed7
0.3499999940395355,0.74,0.87,0.23000000417232513,0.47999998927116394,0.35288739185302687,110.10086625814438,0.3799999952316284,0.7,0.87,0.2800000011920929,0.5299999713897705,0.87,0.88,0.9,0.92,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.3771795334336095,118.05719396471977,1712655926,,True,39,f062a043,2024-04-09_11-45-26,422.3142614364624,17144.450590848923,2224775,jyn,131.130.125.89,17144.450590848923,39,64,3,0.0,0.0001,f062a043
0.3799999952316284,0.69,0.84,0.27000001072883606,0.5199999809265137,0.3834867113484786,119.64785394072533,0.36000001430511475,0.7,0.87,0.27000001072883606,0.5199999809265137,0.87,0.88,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.3604445089928258,112.81913131475449,1712659777,,True,38,49f18d58,2024-04-09_12-49-37,416.53546166419983,16766.947623729706,2225591,jyn,131.130.125.89,16766.947623729706,38,256,3,0.5,0.001,49f18d58
0.7799999713897705,-0.24,0.52,1.0800000429153442,1.0399999618530273,0.7808954736743218,243.6393877863884,2.069999933242798,-4.72,0.53,5.25,2.2899999618530273,0.7,0.72,0.72,0.74,0.75,0.75,0.76,0.77,0.78,0.79,0.8,0.8,0.81,0.81,0.81,0.82,0.82,0.82,0.83,0.82,2.067267781629349,647.0548156499863,1712662603,,True,5,da154efa,2024-04-09_13-36-43,1332.9933087825775,6671.027113437653,2227639,jyn,131.130.125.89,6671.027113437653,5,256,10,0.5,0.0001,da154efa
1.090000033378601,-1.41,0.36,2.0899999141693115,1.4500000476837158,1.0872194537749658,339.2124695777893,1.1799999475479126,-1.66,0.48,2.440000057220459,1.559999942779541,0.68,0.69,0.7,0.71,0.73,0.73,0.74,0.75,0.76,0.77,0.77,0.78,0.79,0.79,0.8,0.8,0.81,0.82,0.81,0.8,1.1784490857261438,368.854563832283,1712666547,,True,5,848ba810,2024-04-09_14-42-27,1331.9131157398224,6764.227956295013,2228187,jyn,131.130.125.89,6764.227956295013,5,256,10,0.2,1e-05,848ba810
0.4699999988079071,0.55,0.77,0.38999998569488525,0.6200000047683716,0.46710548769587124,145.73691216111183,0.6800000071525574,0.11,0.75,0.8199999928474426,0.9100000262260437,0.79,0.81,0.82,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.93,0.93,0.94,0.94,0.94,0.94,0.94,0.6779539933600746,212.19959992170334,1712675081,,True,15,2f90dba9,2024-04-09_17-04-41,853.3172957897186,12399.048312664032,2228928,jyn,131.130.125.89,12399.048312664032,15,64,6,0.2,0.0001,2f90dba9
1.3700000047683716,-2.61,0.33,3.140000104904175,1.7699999809265137,1.3744477803508441,428.82770746946335,1.2000000476837158,-1.64,0.36,2.4200000762939453,1.559999942779541,0.62,0.63,0.63,0.64,0.65,0.65,0.66,0.67,0.68,0.69,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.76,0.76,1.2020822304506271,376.2517381310463,1712668914,,True,5,6b949e0c,2024-04-09_15-21-54,452.1630663871765,2360.4893956184387,2229721,jyn,131.130.125.89,2360.4893956184387,5,256,3,0.5,1e-05,6b949e0c
0.5299999713897705,0.44,0.72,0.49000000953674316,0.699999988079071,0.5305136729700443,165.52026596665382,0.5400000214576721,0.41,0.81,0.5400000214576721,0.7400000095367432,0.82,0.84,0.85,0.86,0.88,0.89,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.95,0.95,0.96,0.96,0.95,0.95,0.5385944629058289,168.58006688952446,1712688368,,True,15,be77c901,2024-04-09_20-46-08,1298.1471648216248,19448.675494909286,2230435,jyn,131.130.125.89,19448.675494909286,15,256,10,0.2,0.001,be77c901
1.600000023841858,-4.05,0.3,4.380000114440918,2.0899999141693115,1.6030709533355174,500.15813744068146,1.8200000524520874,-4.27,0.28,4.840000152587891,2.200000047683716,0.6,0.61,0.61,0.62,0.63,0.63,0.64,0.64,0.65,0.65,0.65,0.65,0.65,0.66,0.66,0.67,0.67,0.66,0.67,0.66,1.8150964007971766,568.1251734495163,1712679299,,True,5,2dce5778,2024-04-09_18-14-59,792.6790738105774,4211.9745326042175,2236760,jyn,131.130.125.89,4211.9745326042175,5,128,6,0.5,1e-05,2dce5778
0.3700000047683716,0.71,0.85,0.25,0.5,0.36624584996547455,114.26870518922806,0.4099999964237213,0.63,0.87,0.3400000035762787,0.5799999833106995,0.86,0.88,0.9,0.91,0.92,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.4058579671592377,127.03354372084141,1712688478,,True,30,57285ad6,2024-04-09_20-47-58,366.84301495552063,13376.29721212387,2236891,jyn,131.130.125.89,13376.29721212387,30,128,3,0.0,0.001,57285ad6
0.6200000047683716,0.23,0.64,0.6700000166893005,0.8199999928474426,0.6217049571375052,193.97194662690163,0.9800000190734863,-0.62,0.71,1.4800000190734863,1.2200000286102295,0.77,0.79,0.8,0.82,0.83,0.84,0.85,0.86,0.88,0.89,0.89,0.9,0.9,0.9,0.91,0.91,0.92,0.92,0.92,0.92,0.9810183505280711,307.05874371528625,1712685969,,True,5,1732377b,2024-04-09_20-06-09,1277.7240931987762,6662.972315311432,2241472,jyn,131.130.125.89,6662.972315311432,5,128,10,0.2,0.0001,1732377b
1.1299999952316284,-1.49,0.38,2.1600000858306885,1.4700000286102295,1.1282765936010923,352.0222972035408,0.8999999761581421,-0.58,0.45,1.4500000476837158,1.2000000476837158,0.67,0.68,0.69,0.7,0.71,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.78,0.8,0.81,0.81,0.82,0.82,0.82,0.8963378496444263,280.55374693870544,1712685578,,True,5,13b643f7,2024-04-09_19-59-38,474.07608437538147,2475.9539561271667,2245715,jyn,131.130.125.89,2475.9539561271667,5,128,3,0.2,1e-05,13b643f7
0.5600000023841858,0.35,0.69,0.5600000023841858,0.75,0.5577795029832766,174.02720493078232,0.5400000214576721,0.44,0.72,0.5099999904632568,0.7200000286102295,0.77,0.79,0.8,0.82,0.83,0.85,0.86,0.87,0.88,0.9,0.9,0.91,0.92,0.92,0.93,0.92,0.92,0.93,0.94,0.94,0.5346945856516354,167.35940530896187,1712687381,,True,5,c911233b,2024-04-09_20-29-41,778.5347898006439,4269.947416067123,2245792,jyn,131.130.125.89,4269.947416067123,5,256,6,0.0,0.0001,c911233b
1.6100000143051147,-4.1,0.27,4.420000076293945,2.0999999046325684,1.614205580873367,503.63214123249054,2.7699999809265137,-11.03,0.26,11.039999961853027,3.319999933242798,0.58,0.59,0.6,0.6,0.61,0.61,0.62,0.63,0.63,0.64,0.64,0.65,0.65,0.65,0.65,0.65,0.66,0.66,0.67,0.67,2.7716539648775096,867.5276910066605,1712692249,,True,5,9b5b2652,2024-04-09_21-50-49,1328.0283331871033,6664.797807693481,2246183,jyn,131.130.125.89,6664.797807693481,5,64,10,0.5,1e-05,9b5b2652
1.600000023841858,-4.05,0.3,4.380000114440918,2.0899999141693115,1.603150250055851,500.18287801742554,1.809999942779541,-4.27,0.28,4.840000152587891,2.200000047683716,0.6,0.61,0.61,0.62,0.63,0.63,0.64,0.64,0.65,0.65,0.65,0.65,0.65,0.66,0.66,0.67,0.67,0.66,0.67,0.66,1.814441828682019,567.9202923774719,1712690202,,True,5,1fb4bf25,2024-04-09_21-16-42,823.2323696613312,4226.578003644943,2246313,jyn,131.130.125.89,4226.578003644943,5,256,6,0.5,1e-05,1fb4bf25
0.5799999833106995,0.33,0.69,0.5799999833106995,0.7599999904632568,0.5773331339542682,180.1279377937317,0.5899999737739563,0.35,0.78,0.6000000238418579,0.7699999809265137,0.81,0.82,0.84,0.85,0.87,0.88,0.89,0.91,0.92,0.93,0.93,0.94,0.95,0.95,0.96,0.96,0.96,0.97,0.97,0.97,0.5895477472402798,184.52844488620758,1712692400,,False,6,65b32704,2024-04-09_21-53-20,770.0321354866028,5013.877281904221,2246572,jyn,131.130.125.89,5013.877281904221,6,128,6,0.0,0.001,65b32704
0.6200000047683716,0.23,0.65,0.6700000166893005,0.8199999928474426,0.6197995491898977,193.37745934724808,0.5400000214576721,0.41,0.76,0.5400000214576721,0.7400000095367432,0.79,0.81,0.82,0.84,0.85,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.95,0.96,0.96,0.96,0.5426897917883083,169.86190482974052,1712692572,,False,5,b9725c9c,2024-04-09_21-56-12,747.2119438648224,4197.267832517624,2246778,jyn,131.130.125.89,4197.267832517624,5,256,6,0.2,0.001,b9725c9c
0.5,0.48,0.74,0.44999998807907104,0.6700000166893005,0.5013512939405746,156.4216037094593,0.49000000953674316,0.51,0.8,0.44999998807907104,0.6700000166893005,0.81,0.83,0.85,0.86,0.87,0.88,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.96,0.96,0.4908957226207843,153.65036118030548,1712692600,,False,9,c5f1b9d1,2024-04-09_21-56-40,387.28896141052246,4115.689348936081,2246872,jyn,131.130.125.89,4115.689348936081,9,64,3,0.0,0.0001,c5f1b9d1
0.5899999737739563,0.29,0.66,0.6200000047683716,0.7900000214576721,0.5923000817688612,184.7976255118847,0.5299999713897705,0.42,0.72,0.5299999713897705,0.7300000190734863,0.77,0.78,0.8,0.81,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.92,0.92,0.92,0.93,0.94,0.94,0.94,0.94,0.5307280890667401,166.11789187788963,1712692542,,True,5,f7e9ec0b,2024-04-09_21-55-42,388.56383085250854,2334.577367544174,2247166,jyn,131.130.125.89,2334.577367544174,5,64,3,0.0,0.0001,f7e9ec0b
