train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.48,0.09,0.5,0.83345947265625,141.6881103515625,0.07,0.48,0.11,0.49,0.8749629187583924,21.87407296895981,0.08,0.49,0.11,0.47,0.8648704290390015,42.37865102291107
0.08,0.82,0.1,0.54,0.43425409890273037,73.82319681346416,0.07,0.9,0.11,0.55,0.3250716656446457,8.126791641116142,0.08,0.89,0.11,0.52,0.36084187243665966,17.681251749396324
0.08,0.91,0.12,0.56,0.31726828410344965,53.93560829758644,0.07,0.92,0.18,0.64,0.28503348529338834,7.125837132334709,0.08,0.91,0.17,0.62,0.3250441116337873,15.92716147005558
0.08,0.92,0.15,0.62,0.2809505828163203,47.76159907877445,0.07,0.92,0.19,0.68,0.30975210219621657,7.743802554905415,0.08,0.91,0.21,0.67,0.33847122609007113,16.585090078413486
0.08,0.92,0.17,0.65,0.2621215017402873,44.560655295848846,0.07,0.93,0.1,0.48,1.0157466542720794,25.393666356801987,0.08,0.92,0.1,0.51,1.0514433444762716,51.52072387933731
0.08,0.92,0.19,0.69,0.25015304132419475,42.526017025113106,0.07,0.93,0.15,0.59,0.28046451687812807,7.011612921953201,0.08,0.92,0.17,0.6,0.3102329592315518,15.201415002346039
0.08,0.92,0.2,0.7,0.24357862183276344,41.408365711569786,0.07,0.93,0.17,0.6,0.39902053865604103,9.975513466401026,0.08,0.92,0.18,0.62,0.46437046600847826,22.754152834415436
0.08,0.92,0.21,0.7,0.24150470600408666,41.05580002069473,0.07,0.93,0.22,0.68,0.2477209013700485,6.193022534251213,0.08,0.92,0.23,0.69,0.27024897659311486,13.24219985306263
0.08,0.92,0.23,0.71,0.23664618195856318,40.22985093295574,0.07,0.93,0.18,0.64,0.25234716236591337,6.308679059147835,0.08,0.92,0.22,0.69,0.2508177139929363,12.290067985653877
0.08,0.92,0.23,0.71,0.23601990513065282,40.12338387221098,0.07,0.93,0.25,0.71,0.23623302459716797,5.905825614929199,0.08,0.92,0.28,0.75,0.2393748583842297,11.729368060827255
0.08,0.93,0.24,0.72,0.23212951452416533,39.462017469108105,0.07,0.93,0.25,0.72,0.24211961269378662,6.0529903173446655,0.08,0.92,0.27,0.72,0.25460601674050704,12.475694820284843
0.08,0.92,0.24,0.73,0.2316870555281639,39.386799439787865,0.07,0.92,0.24,0.7,0.23997017443180085,5.999254360795021,0.08,0.92,0.27,0.71,0.24655297520209332,12.081095784902573
0.08,0.93,0.25,0.74,0.22631832497084842,38.47411524504423,0.07,0.93,0.22,0.7,0.24036223590373992,6.009055897593498,0.08,0.92,0.24,0.7,0.2660438424470473,13.03614827990532
0.08,0.93,0.25,0.74,0.22616281075512662,38.447677828371525,0.07,0.93,0.25,0.71,0.23581784307956696,5.895446076989174,0.08,0.92,0.26,0.69,0.2520965742213385,12.352732136845589
0.08,0.93,0.26,0.75,0.22388021165833755,38.05963598191738,0.07,0.93,0.29,0.76,0.22385090947151184,5.596272736787796,0.08,0.92,0.29,0.76,0.23524592543134884,11.527050346136093
0.08,0.93,0.28,0.76,0.21936615043703248,37.29224557429552,0.07,0.93,0.23,0.7,0.2284883189201355,5.7122079730033875,0.08,0.92,0.26,0.73,0.239861899492692,11.753233075141907
0.08,0.93,0.27,0.76,0.21947195933145636,37.31023308634758,0.07,0.92,0.26,0.75,0.22109476029872893,5.527369007468224,0.08,0.92,0.28,0.76,0.24027216160783962,11.773335918784142
0.08,0.93,0.27,0.76,0.2206138858462081,37.50436059385538,0.07,0.93,0.28,0.74,0.217977654337883,5.449441358447075,0.08,0.92,0.3,0.75,0.23345369891244538,11.439231246709824
0.08,0.93,0.29,0.77,0.21679848844514174,36.855743035674095,0.07,0.93,0.3,0.75,0.22421176493167877,5.605294123291969,0.08,0.92,0.32,0.77,0.23268697486848247,11.401661768555641
0.08,0.93,0.31,0.78,0.21098011846051495,35.866620138287544,0.07,0.93,0.29,0.73,0.24203704565763473,6.050926141440868,0.08,0.92,0.31,0.75,0.253766552830229,12.434561088681221
0.08,0.93,0.3,0.77,0.2129378776778193,36.19943920522928,0.07,0.93,0.29,0.76,0.21822179943323136,5.455544985830784,0.08,0.92,0.31,0.78,0.2319064815433658,11.363417595624924
0.08,0.93,0.31,0.78,0.21157949970049017,35.96851494908333,0.07,0.92,0.3,0.76,0.23008835136890413,5.752208784222603,0.08,0.92,0.3,0.76,0.23391882254152882,11.462022304534912
0.08,0.93,0.3,0.78,0.2118515486664632,36.01476327329874,0.07,0.93,0.31,0.77,0.22018954038619995,5.504738509654999,0.08,0.93,0.31,0.77,0.222889316325285,10.921576499938965
0.08,0.93,0.31,0.78,0.21049544925198835,35.78422637283802,0.07,0.93,0.32,0.8,0.2138829717040062,5.347074292600155,0.08,0.92,0.33,0.79,0.23348755009320318,11.440889954566956
0.08,0.93,0.32,0.79,0.20921732349430813,35.56694499403238,0.07,0.93,0.32,0.77,0.21614788591861725,5.403697147965431,0.08,0.92,0.32,0.78,0.23150366271028713,11.34367947280407
0.08,0.93,0.32,0.78,0.20890608061762417,35.51403370499611,0.07,0.93,0.34,0.79,0.21470843851566315,5.367710962891579,0.08,0.92,0.34,0.8,0.22583313985746734,11.0658238530159
0.08,0.93,0.33,0.8,0.20558279625633183,34.94907536357641,0.07,0.93,0.32,0.75,0.2522392100095749,6.305980250239372,0.08,0.93,0.33,0.77,0.2672642697485126,13.095949217677116
0.08,0.93,0.32,0.79,0.20910956837675151,35.548626624047756,0.07,0.93,0.33,0.78,0.2260127192735672,5.65031798183918,0.08,0.92,0.35,0.79,0.23137271708371687,11.337263137102127
0.08,0.93,0.34,0.8,0.2035997883800198,34.61196402460337,0.07,0.93,0.36,0.77,0.2025126412510872,5.06281603127718,0.08,0.93,0.35,0.79,0.2163140005907234,10.599386028945446
0.08,0.93,0.34,0.8,0.20547611967605703,34.930940344929695,0.07,0.93,0.34,0.77,0.21704084306955337,5.426021076738834,0.08,0.93,0.37,0.79,0.21912617859791736,10.73718275129795
0.08,0.93,0.34,0.81,0.20251962875618654,34.42833688855171,0.07,0.93,0.35,0.79,0.21783674657344818,5.4459186643362045,0.08,0.92,0.34,0.78,0.22621220806423498,11.084398195147514
0.08,0.93,0.35,0.8,0.20346712106290984,34.589410580694675,0.07,0.93,0.29,0.74,0.23379551291465758,5.84488782286644,0.08,0.92,0.35,0.75,0.24046392039376863,11.782732099294662
0.08,0.93,0.35,0.81,0.20057543161160807,34.09782337397337,0.07,0.93,0.37,0.8,0.19746352165937422,4.936588041484356,0.08,0.93,0.4,0.81,0.21088260655500451,10.333247721195221
0.08,0.93,0.36,0.81,0.1992715005927226,33.876155100762844,0.07,0.93,0.35,0.8,0.21187543243169785,5.296885810792446,0.08,0.92,0.37,0.81,0.21240228277688122,10.40771185606718
0.08,0.93,0.36,0.81,0.19975697003743229,33.95868490636349,0.07,0.93,0.39,0.81,0.19890975415706635,4.972743853926659,0.08,0.93,0.41,0.82,0.2140404943908964,10.487984225153923
0.08,0.93,0.36,0.81,0.1993848215569468,33.89541966468096,0.07,0.93,0.35,0.81,0.1996376046538353,4.990940116345882,0.08,0.93,0.39,0.81,0.21238619879800447,10.406923741102219
0.08,0.93,0.37,0.82,0.19668121397057,33.4358063749969,0.07,0.93,0.38,0.81,0.19367845177650453,4.841961294412613,0.08,0.93,0.38,0.81,0.20867882973077345,10.2252626568079
0.08,0.93,0.37,0.82,0.19550847928313647,33.2364414781332,0.07,0.93,0.35,0.78,0.2084727892279625,5.211819730699062,0.08,0.93,0.41,0.8,0.21424507243292673,10.49800854921341
0.08,0.93,0.38,0.83,0.19448266423800412,33.0620529204607,0.07,0.93,0.37,0.8,0.20885337233543397,5.221334308385849,0.08,0.93,0.39,0.81,0.21514638239631848,10.542172737419605
0.08,0.93,0.38,0.82,0.1968935155254953,33.4718976393342,0.07,0.93,0.37,0.81,0.20257500261068345,5.064375065267086,0.08,0.93,0.4,0.81,0.20945492158738935,10.263291157782078
0.08,0.93,0.39,0.83,0.1933346749666859,32.866894744336605,0.07,0.93,0.36,0.8,0.20599335700273513,5.1498339250683784,0.08,0.93,0.38,0.81,0.21291502032961165,10.43283599615097
0.08,0.93,0.39,0.83,0.19371010455138543,32.93071777373552,0.07,0.93,0.36,0.8,0.20349134236574173,5.087283559143543,0.08,0.93,0.41,0.81,0.2087964844338748,10.231027737259865
0.08,0.93,0.41,0.83,0.19013886561288554,32.32360715419054,0.07,0.93,0.35,0.8,0.22025555223226548,5.506388805806637,0.08,0.93,0.42,0.81,0.23140173770335257,11.338685147464275
0.08,0.93,0.4,0.82,0.19238907160127863,32.70614217221737,0.07,0.93,0.37,0.82,0.2132518047094345,5.331295117735863,0.08,0.92,0.41,0.81,0.21820265738939754,10.691930212080479
0.08,0.93,0.41,0.84,0.18755473972243422,31.884305752813816,0.07,0.93,0.38,0.81,0.20669459730386733,5.1673649325966835,0.08,0.93,0.43,0.83,0.20686181315353938,10.13622884452343
0.08,0.93,0.42,0.84,0.1866980997078559,31.738676950335503,0.07,0.93,0.4,0.82,0.2007290929555893,5.018227323889732,0.08,0.93,0.43,0.82,0.20614877814541058,10.101290129125118
0.08,0.93,0.42,0.84,0.1877008928972132,31.909151792526245,0.07,0.93,0.4,0.82,0.20877940356731414,5.219485089182854,0.08,0.93,0.42,0.82,0.20693105337571124,10.139621615409851
0.08,0.93,0.43,0.84,0.18584880903363227,31.594297535717487,0.07,0.93,0.39,0.82,0.1983266493678093,4.958166234195232,0.08,0.93,0.43,0.83,0.20682996085711888,10.134668081998825
0.08,0.93,0.43,0.85,0.18425772816819302,31.323813788592815,0.07,0.93,0.4,0.82,0.19801976591348647,4.950494147837162,0.08,0.93,0.44,0.82,0.20319112983285165,9.95636536180973
0.08,0.93,0.45,0.84,0.18435523790471695,31.34039044380188,0.07,0.93,0.35,0.79,0.2142345526814461,5.355863817036152,0.08,0.93,0.41,0.8,0.21889646077642635,10.725926578044891
0.08,0.94,0.44,0.85,0.18368913759203517,31.22715339064598,0.07,0.93,0.38,0.82,0.19847746685147286,4.961936671286821,0.08,0.93,0.45,0.83,0.2049577196641844,10.042928263545036
0.08,0.93,0.43,0.85,0.18543035326635135,31.52316005527973,0.07,0.93,0.37,0.81,0.20363298058509827,5.090824514627457,0.08,0.93,0.46,0.82,0.21505968941717732,10.537924781441689
0.08,0.94,0.44,0.85,0.18186998362926876,30.91789721697569,0.07,0.93,0.39,0.81,0.20776581436395644,5.194145359098911,0.08,0.93,0.45,0.81,0.21287198091039852,10.430727064609528
0.08,0.94,0.45,0.85,0.18040139988503034,30.66823798045516,0.07,0.93,0.36,0.81,0.20576879024505615,5.144219756126404,0.08,0.93,0.44,0.82,0.21111332245019018,10.344552800059319
0.08,0.94,0.46,0.85,0.18096383165787247,30.76385138183832,0.07,0.93,0.39,0.82,0.2031438148021698,5.078595370054245,0.08,0.93,0.46,0.83,0.2026630567044628,9.930489778518677
0.08,0.94,0.46,0.86,0.17853719429934725,30.351323030889034,0.07,0.93,0.4,0.82,0.1911749404668808,4.77937351167202,0.08,0.93,0.45,0.82,0.20594819331047487,10.091461472213268
0.08,0.94,0.47,0.86,0.17870034312500674,30.379058331251144,0.07,0.94,0.39,0.82,0.19751315981149672,4.937828995287418,0.08,0.93,0.46,0.82,0.20174406103941858,9.885458990931511
0.08,0.94,0.47,0.86,0.17778205415781806,30.22294920682907,0.07,0.93,0.39,0.82,0.20063192456960677,5.0157981142401695,0.08,0.93,0.47,0.83,0.20017070490486769,9.808364540338516
0.08,0.94,0.47,0.86,0.17894952104372136,30.421418577432632,0.07,0.93,0.38,0.82,0.20668688923120498,5.167172230780125,0.08,0.93,0.47,0.83,0.2037972503778886,9.98606526851654
0.08,0.94,0.5,0.86,0.1739389518604559,29.569621816277504,0.07,0.94,0.4,0.81,0.20910493701696395,5.227623425424099,0.08,0.93,0.48,0.82,0.20770400397631586,10.177496194839478
0.08,0.94,0.49,0.86,0.17490608841180802,29.734035030007362,0.07,0.93,0.37,0.81,0.20495047450065612,5.123761862516403,0.08,0.93,0.45,0.81,0.20205995896641088,9.900937989354134
0.08,0.94,0.49,0.87,0.17375893518328667,29.539018981158733,0.07,0.93,0.38,0.82,0.2156666785478592,5.39166696369648,0.08,0.93,0.47,0.82,0.20255868821119777,9.92537572234869
0.08,0.94,0.51,0.87,0.17069132599760503,29.017525419592857,0.07,0.94,0.4,0.82,0.1978295376896858,4.9457384422421455,0.08,0.93,0.47,0.83,0.19737052446117206,9.671155698597431
0.08,0.94,0.5,0.87,0.17173888380913174,29.195610247552395,0.07,0.94,0.4,0.82,0.19877799332141877,4.969449833035469,0.08,0.93,0.48,0.84,0.194319591990539,9.521660007536411
0.08,0.94,0.51,0.88,0.17100435727659394,29.07074073702097,0.07,0.93,0.4,0.82,0.20396047562360764,5.099011890590191,0.08,0.93,0.48,0.83,0.1999517654886051,9.79763650894165
0.08,0.94,0.52,0.88,0.16894156700548005,28.720066390931606,0.07,0.93,0.4,0.82,0.20794594198465347,5.198648549616337,0.08,0.93,0.48,0.83,0.20237082683918428,9.91617051512003
0.08,0.94,0.53,0.88,0.16726638420539744,28.435285314917564,0.07,0.93,0.4,0.82,0.20723104745149612,5.180776186287403,0.08,0.93,0.48,0.83,0.2067818110998796,10.1323087438941
0.08,0.94,0.53,0.87,0.16901712649885345,28.732911504805088,0.07,0.93,0.39,0.82,0.20340585082769394,5.0851462706923485,0.08,0.93,0.48,0.83,0.1967387463973493,9.640198573470116
0.08,0.94,0.52,0.88,0.16836652558516055,28.62230934947729,0.07,0.93,0.4,0.82,0.20288080394268035,5.072020098567009,0.08,0.93,0.48,0.83,0.20097326015939518,9.847689747810364
0.08,0.94,0.53,0.88,0.16615941616542199,28.24710074812174,0.07,0.93,0.4,0.82,0.20009833365678786,5.002458341419697,0.08,0.94,0.49,0.83,0.20107015678469015,9.852437682449818
0.08,0.94,0.53,0.88,0.1652854427257005,28.098525263369083,0.07,0.93,0.39,0.82,0.20967539846897126,5.241884961724281,0.08,0.93,0.49,0.83,0.19932308306499402,9.766831070184708
0.08,0.94,0.54,0.89,0.16420712339527466,27.915210977196693,0.07,0.93,0.41,0.81,0.20604492843151093,5.151123210787773,0.08,0.94,0.49,0.83,0.19529077866855932,9.569248154759407
0.08,0.94,0.54,0.88,0.16398820210905635,27.87799435853958,0.07,0.94,0.41,0.82,0.20462185084819795,5.115546271204948,0.08,0.93,0.48,0.83,0.1987846534775228,9.740448020398617
0.08,0.94,0.54,0.89,0.16458158615757437,27.978869646787643,0.07,0.94,0.4,0.82,0.2068266487121582,5.170666217803955,0.08,0.93,0.49,0.84,0.19926626128809793,9.764046803116798
0.08,0.94,0.54,0.89,0.16305397661293256,27.719176024198532,0.07,0.94,0.4,0.81,0.21106072425842284,5.276518106460571,0.08,0.94,0.49,0.83,0.2050600471545239,10.04794231057167
0.08,0.94,0.55,0.89,0.16325680574073512,27.75365697592497,0.07,0.93,0.41,0.82,0.20438094168901444,5.109523542225361,0.08,0.93,0.49,0.84,0.19613715869431592,9.61072077602148
0.08,0.94,0.55,0.89,0.16223474355304943,27.579906404018402,0.07,0.93,0.4,0.82,0.20724461019039153,5.1811152547597885,0.08,0.94,0.49,0.84,0.1997884078597536,9.789631985127926
0.08,0.94,0.56,0.89,0.15894444641821526,27.020555891096592,0.07,0.94,0.41,0.82,0.20799904108047484,5.199976027011871,0.08,0.94,0.5,0.83,0.20173735475661803,9.885130383074284
0.08,0.94,0.55,0.89,0.1605461684658247,27.292848639190197,0.07,0.94,0.42,0.82,0.1964243620634079,4.9106090515851974,0.08,0.94,0.49,0.83,0.2030744599748631,9.950648538768291
0.08,0.94,0.56,0.89,0.1600758944364155,27.212902054190636,0.07,0.93,0.41,0.83,0.21021457761526108,5.255364440381527,0.08,0.94,0.5,0.84,0.20018682263943613,9.80915430933237
0.08,0.94,0.57,0.89,0.15846254426766845,26.938632525503635,0.07,0.94,0.4,0.82,0.20309468358755112,5.077367089688778,0.08,0.94,0.49,0.84,0.19837728233969942,9.720486834645271
0.08,0.94,0.57,0.89,0.1595485178863301,27.123248040676117,0.07,0.93,0.41,0.83,0.20065565317869186,5.016391329467297,0.08,0.94,0.5,0.83,0.19925444527548186,9.763467818498611
0.08,0.94,0.57,0.89,0.15823650263688144,26.900205448269844,0.07,0.94,0.41,0.82,0.2011331272125244,5.02832818031311,0.08,0.94,0.5,0.84,0.2047635044674484,10.033411718904972
0.08,0.94,0.56,0.89,0.15915696563966134,27.056684158742428,0.07,0.94,0.41,0.82,0.19846335738897325,4.961583934724331,0.08,0.94,0.49,0.84,0.1969873620843401,9.652380742132664
0.08,0.94,0.57,0.9,0.15798093084903325,26.85675824433565,0.07,0.94,0.41,0.82,0.20333348333835602,5.0833370834589005,0.08,0.94,0.5,0.84,0.19907624532981794,9.75473602116108
0.08,0.94,0.57,0.9,0.15615216050954425,26.545867286622524,0.07,0.94,0.41,0.82,0.20615350782871247,5.153837695717812,0.08,0.94,0.5,0.84,0.19896614095386195,9.749340906739235
0.08,0.94,0.58,0.9,0.15604765991515973,26.528102185577154,0.07,0.94,0.41,0.82,0.20828146636486053,5.207036659121513,0.08,0.94,0.5,0.83,0.20283495376304705,9.938912734389305
0.08,0.94,0.57,0.89,0.1571196884574259,26.710347037762403,0.07,0.93,0.41,0.82,0.20760200321674346,5.190050080418587,0.08,0.94,0.5,0.84,0.1970118392182856,9.653580121695995
0.08,0.94,0.58,0.9,0.15579766473349402,26.485603004693985,0.07,0.94,0.41,0.82,0.20188600182533264,5.047150045633316,0.08,0.94,0.5,0.83,0.1969212573401782,9.649141609668732
0.08,0.94,0.58,0.9,0.15561189057634156,26.454021397978067,0.07,0.93,0.41,0.82,0.20777794033288954,5.194448508322239,0.08,0.94,0.49,0.83,0.20591033098040795,10.08960621803999
0.08,0.94,0.58,0.9,0.15496861974106116,26.344665355980396,0.07,0.93,0.4,0.82,0.21534357726573944,5.383589431643486,0.08,0.94,0.49,0.83,0.2031476792632317,9.954236283898354
0.08,0.94,0.58,0.9,0.15508122864891502,26.36380887031555,0.07,0.94,0.41,0.82,0.20504610240459442,5.1261525601148605,0.08,0.94,0.5,0.83,0.20019599111104497,9.809603564441204
0.08,0.94,0.59,0.9,0.15434536951429703,26.238712817430496,0.07,0.94,0.41,0.82,0.20447236090898513,5.1118090227246284,0.08,0.94,0.5,0.84,0.20129429929110468,9.86342066526413
0.08,0.94,0.58,0.9,0.1547309040584985,26.304253689944744,0.07,0.94,0.41,0.82,0.20986372411251067,5.246593102812767,0.08,0.94,0.49,0.83,0.20439132607104826,10.015174977481365
0.08,0.94,0.59,0.9,0.15701819623217864,26.693093359470367,0.07,0.94,0.41,0.82,0.20909346848726273,5.227336712181568,0.08,0.94,0.49,0.83,0.20309307213340486,9.951560534536839
0.08,0.94,0.59,0.9,0.15606205217978533,26.530548870563507,0.07,0.94,0.4,0.82,0.20785271406173705,5.1963178515434265,0.08,0.94,0.49,0.83,0.20291007781515316,9.942593812942505
0.08,0.94,0.59,0.9,0.15351577094372582,26.097681060433388,0.07,0.93,0.41,0.82,0.20243310332298278,5.06082758307457,0.08,0.94,0.5,0.83,0.2002418229774553,9.81184932589531
0.08,0.94,0.59,0.9,0.15471471467000597,26.301501493901014,0.07,0.94,0.41,0.82,0.20787468165159226,5.196867041289806,0.08,0.94,0.49,0.84,0.19794997207972467,9.69954863190651
0.08,0.94,0.59,0.9,0.15515876015757812,26.376989226788282,0.07,0.94,0.41,0.82,0.20801378756761552,5.200344689190388,0.08,0.94,0.49,0.83,0.20149003881580976,9.873011901974678
0.08,0.94,0.59,0.9,0.1542990490794182,26.23083834350109,0.07,0.94,0.41,0.82,0.2066011255979538,5.165028139948845,0.08,0.94,0.5,0.84,0.19833567723327752,9.7184481844306
